drug,tissue,feature,iter,model,Train Accuracy,Test Accuracy,Test Balanced Accuracy,Test TN,Test FP,Test FN,Test TP
Nivo,SKCM,curvature,23,LinearSVM,0.654320987654321,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,curvature,24,LinearSVM,0.5925925925925926,0.42857142857142855,0.4327485380116959,8,11,5,4
Nivo,SKCM,curvature,25,LinearSVM,0.654320987654321,0.5,0.5438596491228069,8,11,3,6
Nivo,SKCM,curvature,26,LinearSVM,0.6172839506172839,0.39285714285714285,0.4064327485380117,7,12,5,4
Nivo,SKCM,curvature,27,LinearSVM,0.5802469135802469,0.5,0.5438596491228069,8,11,3,6
Nivo,SKCM,curvature,28,LinearSVM,0.7037037037037037,0.5,0.5438596491228069,8,11,3,6
Nivo,SKCM,curvature,29,LinearSVM,0.6790123456790124,0.5357142857142857,0.5409356725146199,10,9,4,5
Nivo,SKCM,curvature,30,LinearSVM,0.6049382716049383,0.6071428571428571,0.6228070175438596,11,8,3,6
Nivo,SKCM,curvature,31,LinearSVM,0.5679012345679012,0.32142857142857145,0.4122807017543859,3,16,3,6
Nivo,SKCM,curvature,32,LinearSVM,0.6790123456790124,0.4642857142857143,0.5175438596491228,7,12,3,6
Nivo,SKCM,curvature,33,LinearSVM,0.654320987654321,0.5,0.5438596491228069,8,11,3,6
Nivo,SKCM,curvature,34,LinearSVM,0.6419753086419753,0.4642857142857143,0.5175438596491228,7,12,3,6
Nivo,SKCM,curvature,35,LinearSVM,0.5679012345679012,0.5,0.5438596491228069,8,11,3,6
Nivo,SKCM,curvature,36,LinearSVM,0.5061728395061729,0.39285714285714285,0.43567251461988304,6,13,4,5
Nivo,SKCM,curvature,37,LinearSVM,0.6419753086419753,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,curvature,38,LinearSVM,0.5925925925925926,0.5357142857142857,0.6286549707602339,7,12,1,8
Nivo,SKCM,curvature,39,LinearSVM,0.7160493827160493,0.4642857142857143,0.45906432748538006,9,10,5,4
Nivo,SKCM,curvature,40,LinearSVM,0.6296296296296297,0.5357142857142857,0.5116959064327485,11,8,5,4
Nivo,SKCM,curvature,41,LinearSVM,0.6790123456790124,0.35714285714285715,0.4093567251461988,5,14,4,5
Nivo,SKCM,curvature,42,LinearSVM,0.6172839506172839,0.5,0.5146198830409356,9,10,4,5
Nivo,SKCM,curvature,43,LinearSVM,0.6172839506172839,0.5,0.5146198830409356,9,10,4,5
Nivo,SKCM,curvature,44,LinearSVM,0.6049382716049383,0.5357142857142857,0.6286549707602339,7,12,1,8
Nivo,SKCM,curvature,45,LinearSVM,0.654320987654321,0.4642857142857143,0.5467836257309941,6,13,2,7
Nivo,SKCM,curvature,46,LinearSVM,0.7283950617283951,0.42857142857142855,0.4327485380116959,8,11,5,4
Nivo,SKCM,curvature,47,LinearSVM,0.6049382716049383,0.42857142857142855,0.4619883040935673,7,12,4,5
Nivo,SKCM,curvature,48,LinearSVM,0.6790123456790124,0.35714285714285715,0.4093567251461988,5,14,4,5
Nivo,SKCM,curvature,49,LinearSVM,0.6419753086419753,0.6428571428571429,0.5906432748538011,14,5,5,4
Nivo,SKCM,weights,0,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,weights,1,LinearSVM,1.0,0.6071428571428571,0.6228070175438596,11,8,3,6
Nivo,SKCM,weights,2,LinearSVM,1.0,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,weights,3,LinearSVM,1.0,0.6428571428571429,0.5906432748538011,14,5,5,4
Nivo,SKCM,weights,4,LinearSVM,1.0,0.5357142857142857,0.5116959064327485,11,8,5,4
Nivo,SKCM,weights,5,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,weights,6,LinearSVM,1.0,0.5357142857142857,0.5701754385964912,9,10,3,6
Nivo,SKCM,weights,7,LinearSVM,1.0,0.7142857142857143,0.672514619883041,15,4,4,5
Nivo,SKCM,weights,8,LinearSVM,1.0,0.6785714285714286,0.6461988304093567,14,5,4,5
Nivo,SKCM,weights,9,LinearSVM,1.0,0.7857142857142857,0.7543859649122806,16,3,3,6
Nivo,SKCM,weights,10,LinearSVM,1.0,0.6428571428571429,0.6198830409356726,13,6,4,5
Nivo,SKCM,weights,11,LinearSVM,1.0,0.6071428571428571,0.5350877192982456,14,5,6,3
Nivo,SKCM,weights,12,LinearSVM,1.0,0.4642857142857143,0.4298245614035088,10,9,6,3
Nivo,SKCM,weights,13,LinearSVM,1.0,0.5714285714285714,0.6257309941520468,9,10,2,7
Nivo,SKCM,weights,14,LinearSVM,1.0,0.6071428571428571,0.6228070175438596,11,8,3,6
Nivo,SKCM,weights,15,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,weights,16,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,17,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,weights,18,LinearSVM,1.0,0.5357142857142857,0.5116959064327485,11,8,5,4
Nivo,SKCM,weights,19,LinearSVM,1.0,0.5714285714285714,0.47953216374269003,14,5,7,2
Nivo,SKCM,weights,20,LinearSVM,1.0,0.42857142857142855,0.4327485380116959,8,11,5,4
Nivo,SKCM,weights,21,LinearSVM,1.0,0.75,0.6988304093567251,16,3,4,5
Nivo,SKCM,weights,22,LinearSVM,1.0,0.7142857142857143,0.7894736842105263,11,8,0,9
Nivo,SKCM,weights,23,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,24,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,weights,25,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,weights,26,LinearSVM,1.0,0.7142857142857143,0.672514619883041,15,4,4,5
Nivo,SKCM,weights,27,LinearSVM,1.0,0.5714285714285714,0.5672514619883041,11,8,4,5
Nivo,SKCM,weights,28,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,29,LinearSVM,1.0,0.5357142857142857,0.5409356725146199,10,9,4,5
Nivo,SKCM,weights,30,LinearSVM,1.0,0.5357142857142857,0.5701754385964912,9,10,3,6
Nivo,SKCM,weights,31,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,weights,32,LinearSVM,1.0,0.6428571428571429,0.6198830409356726,13,6,4,5
Nivo,SKCM,weights,33,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,weights,34,LinearSVM,1.0,0.6785714285714286,0.7046783625730995,12,7,2,7
Nivo,SKCM,weights,35,LinearSVM,1.0,0.6428571428571429,0.6491228070175439,12,7,3,6
Nivo,SKCM,weights,36,LinearSVM,1.0,0.75,0.7280701754385965,15,4,3,6
Nivo,SKCM,weights,37,LinearSVM,1.0,0.5714285714285714,0.5672514619883041,11,8,4,5
Nivo,SKCM,weights,38,LinearSVM,1.0,0.4642857142857143,0.4298245614035088,10,9,6,3
Nivo,SKCM,weights,39,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,40,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,41,LinearSVM,1.0,0.5714285714285714,0.45029239766081874,15,4,8,1
Nivo,SKCM,weights,42,LinearSVM,1.0,0.6071428571428571,0.652046783625731,10,9,2,7
Nivo,SKCM,weights,43,LinearSVM,1.0,0.6428571428571429,0.7076023391812865,10,9,1,8
Nivo,SKCM,weights,44,LinearSVM,1.0,0.6428571428571429,0.6491228070175439,12,7,3,6
Nivo,SKCM,weights,45,LinearSVM,1.0,0.6785714285714286,0.6461988304093567,14,5,4,5
Nivo,SKCM,weights,46,LinearSVM,1.0,0.75,0.7280701754385965,15,4,3,6
Nivo,SKCM,weights,47,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,weights,48,LinearSVM,1.0,0.6071428571428571,0.6228070175438596,11,8,3,6
Nivo,SKCM,weights,49,LinearSVM,1.0,0.6785714285714286,0.6754385964912281,13,6,3,6
Nivo,SKCM,expression,0,LinearSVM,1.0,0.5357142857142857,0.45321637426900585,13,6,7,2
Nivo,SKCM,expression,1,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,expression,2,LinearSVM,1.0,0.5,0.45614035087719296,11,8,6,3
Nivo,SKCM,expression,3,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,expression,4,LinearSVM,1.0,0.5714285714285714,0.47953216374269003,14,5,7,2
Nivo,SKCM,expression,5,LinearSVM,1.0,0.6785714285714286,0.6169590643274854,15,4,5,4
Nivo,SKCM,expression,6,LinearSVM,1.0,0.5357142857142857,0.5409356725146199,10,9,4,5
Nivo,SKCM,expression,7,LinearSVM,1.0,0.5,0.4269005847953216,12,7,7,2
Nivo,SKCM,expression,8,LinearSVM,1.0,0.5357142857142857,0.48245614035087714,12,7,6,3
Nivo,SKCM,expression,9,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,expression,10,LinearSVM,1.0,0.6785714285714286,0.6169590643274854,15,4,5,4
Nivo,SKCM,expression,11,LinearSVM,1.0,0.6785714285714286,0.6461988304093567,14,5,4,5
Nivo,SKCM,expression,12,LinearSVM,1.0,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,expression,13,LinearSVM,1.0,0.7142857142857143,0.6432748538011696,16,3,5,4
Nivo,SKCM,expression,14,LinearSVM,1.0,0.7142857142857143,0.672514619883041,15,4,4,5
Nivo,SKCM,expression,15,LinearSVM,1.0,0.5,0.5146198830409356,9,10,4,5
Nivo,SKCM,expression,16,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,expression,17,LinearSVM,1.0,0.6428571428571429,0.6198830409356726,13,6,4,5
Nivo,SKCM,expression,18,LinearSVM,1.0,0.4642857142857143,0.45906432748538006,9,10,5,4
Nivo,SKCM,expression,19,LinearSVM,1.0,0.5714285714285714,0.5087719298245614,13,6,6,3
Nivo,SKCM,expression,20,LinearSVM,1.0,0.7142857142857143,0.5847953216374269,18,1,7,2
Nivo,SKCM,expression,21,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,expression,22,LinearSVM,1.0,0.7857142857142857,0.7543859649122806,16,3,3,6
Nivo,SKCM,expression,23,LinearSVM,1.0,0.6785714285714286,0.6461988304093567,14,5,4,5
Nivo,SKCM,expression,24,LinearSVM,1.0,0.75,0.6988304093567251,16,3,4,5
Nivo,SKCM,expression,25,LinearSVM,1.0,0.6428571428571429,0.6783625730994152,11,8,2,7
Nivo,SKCM,expression,26,LinearSVM,1.0,0.6071428571428571,0.5350877192982456,14,5,6,3
Nivo,SKCM,expression,27,LinearSVM,1.0,0.6785714285714286,0.5584795321637427,17,2,7,2
Nivo,SKCM,expression,28,LinearSVM,1.0,0.5714285714285714,0.47953216374269003,14,5,7,2
Nivo,SKCM,expression,29,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,expression,30,LinearSVM,1.0,0.5714285714285714,0.5672514619883041,11,8,4,5
Nivo,SKCM,expression,31,LinearSVM,1.0,0.5357142857142857,0.5701754385964912,9,10,3,6
Nivo,SKCM,expression,32,LinearSVM,1.0,0.6785714285714286,0.6169590643274854,15,4,5,4
Nivo,SKCM,expression,33,LinearSVM,1.0,0.6428571428571429,0.5614035087719298,15,4,6,3
Nivo,SKCM,expression,34,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,expression,35,LinearSVM,1.0,0.6071428571428571,0.6228070175438596,11,8,3,6
Nivo,SKCM,expression,36,LinearSVM,1.0,0.6785714285714286,0.6754385964912281,13,6,3,6
Nivo,SKCM,expression,37,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,expression,38,LinearSVM,1.0,0.6785714285714286,0.6754385964912281,13,6,3,6
Nivo,SKCM,expression,39,LinearSVM,1.0,0.6428571428571429,0.6491228070175439,12,7,3,6
Nivo,SKCM,expression,40,LinearSVM,1.0,0.75,0.6695906432748537,17,2,5,4
Nivo,SKCM,expression,41,LinearSVM,1.0,0.7142857142857143,0.672514619883041,15,4,4,5
Nivo,SKCM,expression,42,LinearSVM,1.0,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,expression,43,LinearSVM,1.0,0.6785714285714286,0.6754385964912281,13,6,3,6
Nivo,SKCM,expression,44,LinearSVM,1.0,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,expression,45,LinearSVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,expression,46,LinearSVM,1.0,0.6071428571428571,0.5350877192982456,14,5,6,3
Nivo,SKCM,expression,47,LinearSVM,1.0,0.5,0.5146198830409356,9,10,4,5
Nivo,SKCM,expression,48,LinearSVM,1.0,0.7142857142857143,0.7017543859649122,14,5,3,6
Nivo,SKCM,expression,49,LinearSVM,1.0,0.5357142857142857,0.5701754385964912,9,10,3,6
Nivo,SKCM,curvature,0,RBF_SVM,0.9753086419753086,0.39285714285714285,0.4649122807017544,5,14,3,6
Nivo,SKCM,curvature,1,RBF_SVM,0.9876543209876543,0.5714285714285714,0.42105263157894735,16,3,9,0
Nivo,SKCM,curvature,2,RBF_SVM,1.0,0.6428571428571429,0.47368421052631576,18,1,9,0
Nivo,SKCM,curvature,3,RBF_SVM,0.9753086419753086,0.5714285714285714,0.42105263157894735,16,3,9,0
Nivo,SKCM,curvature,4,RBF_SVM,0.9753086419753086,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,curvature,5,RBF_SVM,0.8518518518518519,0.6071428571428571,0.5935672514619883,12,7,4,5
Nivo,SKCM,curvature,6,RBF_SVM,0.8148148148148148,0.6785714285714286,0.6169590643274854,15,4,5,4
Nivo,SKCM,curvature,7,RBF_SVM,0.8518518518518519,0.5357142857142857,0.42397660818713445,14,5,8,1
Nivo,SKCM,curvature,8,RBF_SVM,0.9506172839506173,0.5,0.39766081871345027,13,6,8,1
Nivo,SKCM,curvature,9,RBF_SVM,0.9876543209876543,0.75,0.6111111111111112,19,0,7,2
Nivo,SKCM,curvature,10,RBF_SVM,0.9876543209876543,0.6428571428571429,0.47368421052631576,18,1,9,0
Nivo,SKCM,curvature,11,RBF_SVM,1.0,0.5714285714285714,0.42105263157894735,16,3,9,0
Nivo,SKCM,curvature,12,RBF_SVM,0.8765432098765432,0.5,0.4269005847953216,12,7,7,2
Nivo,SKCM,curvature,13,RBF_SVM,1.0,0.7142857142857143,0.5555555555555556,19,0,8,1
Nivo,SKCM,curvature,14,RBF_SVM,0.9753086419753086,0.7142857142857143,0.5555555555555556,19,0,8,1
Nivo,SKCM,curvature,15,RBF_SVM,0.9012345679012346,0.5714285714285714,0.5672514619883041,11,8,4,5
Nivo,SKCM,curvature,16,RBF_SVM,0.9876543209876543,0.5714285714285714,0.42105263157894735,16,3,9,0
Nivo,SKCM,curvature,17,RBF_SVM,0.9876543209876543,0.6428571428571429,0.5321637426900585,16,3,7,2
Nivo,SKCM,curvature,18,RBF_SVM,0.8271604938271605,0.42857142857142855,0.5497076023391813,4,15,1,8
Nivo,SKCM,curvature,19,RBF_SVM,0.9629629629629629,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,20,RBF_SVM,0.9506172839506173,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,curvature,21,RBF_SVM,0.9753086419753086,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,22,RBF_SVM,0.9753086419753086,0.6785714285714286,0.587719298245614,16,3,6,3
Nivo,SKCM,curvature,23,RBF_SVM,0.8395061728395061,0.5357142857142857,0.42397660818713445,14,5,8,1
Nivo,SKCM,curvature,24,RBF_SVM,0.9876543209876543,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,25,RBF_SVM,0.9012345679012346,0.5714285714285714,0.45029239766081874,15,4,8,1
Nivo,SKCM,curvature,26,RBF_SVM,0.9382716049382716,0.6785714285714286,0.587719298245614,16,3,6,3
Nivo,SKCM,curvature,27,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,curvature,28,RBF_SVM,0.9753086419753086,0.6785714285714286,0.5584795321637427,17,2,7,2
Nivo,SKCM,curvature,29,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,curvature,30,RBF_SVM,0.9629629629629629,0.6785714285714286,0.5292397660818713,18,1,8,1
Nivo,SKCM,curvature,31,RBF_SVM,0.9629629629629629,0.6428571428571429,0.47368421052631576,18,1,9,0
Nivo,SKCM,curvature,32,RBF_SVM,0.8271604938271605,0.35714285714285715,0.49707602339181284,2,17,1,8
Nivo,SKCM,curvature,33,RBF_SVM,0.9876543209876543,0.6785714285714286,0.5292397660818713,18,1,8,1
Nivo,SKCM,curvature,34,RBF_SVM,1.0,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,35,RBF_SVM,0.7777777777777778,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,curvature,36,RBF_SVM,0.9876543209876543,0.5714285714285714,0.42105263157894735,16,3,9,0
Nivo,SKCM,curvature,37,RBF_SVM,0.9876543209876543,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,38,RBF_SVM,1.0,0.6071428571428571,0.4473684210526316,17,2,9,0
Nivo,SKCM,curvature,39,RBF_SVM,0.9382716049382716,0.6428571428571429,0.5614035087719298,15,4,6,3
Nivo,SKCM,curvature,40,RBF_SVM,0.6790123456790124,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,curvature,41,RBF_SVM,0.9876543209876543,0.6785714285714286,0.5292397660818713,18,1,8,1
Nivo,SKCM,curvature,42,RBF_SVM,0.9382716049382716,0.5714285714285714,0.47953216374269003,14,5,7,2
Nivo,SKCM,curvature,43,RBF_SVM,0.6790123456790124,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,curvature,44,RBF_SVM,0.9012345679012346,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,curvature,45,RBF_SVM,0.9876543209876543,0.7142857142857143,0.5555555555555556,19,0,8,1
Nivo,SKCM,curvature,46,RBF_SVM,0.9629629629629629,0.6071428571428571,0.4766081871345029,16,3,8,1
Nivo,SKCM,curvature,47,RBF_SVM,0.9753086419753086,0.6071428571428571,0.4766081871345029,16,3,8,1
Nivo,SKCM,curvature,48,RBF_SVM,0.9753086419753086,0.6428571428571429,0.5029239766081871,17,2,8,1
Nivo,SKCM,curvature,49,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,0,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,1,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,2,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,3,RBF_SVM,0.8641975308641975,0.6785714285714286,0.587719298245614,16,3,6,3
Nivo,SKCM,weights,4,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,5,RBF_SVM,0.7901234567901234,0.42857142857142855,0.4327485380116959,8,11,5,4
Nivo,SKCM,weights,6,RBF_SVM,0.691358024691358,0.5357142857142857,0.5409356725146199,10,9,4,5
Nivo,SKCM,weights,7,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,8,RBF_SVM,0.9382716049382716,0.5,0.45614035087719296,11,8,6,3
Nivo,SKCM,weights,9,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,10,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,11,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,12,RBF_SVM,0.9506172839506173,0.5357142857142857,0.5116959064327485,11,8,5,4
Nivo,SKCM,weights,13,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,14,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,15,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,16,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,17,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,18,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,19,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,20,RBF_SVM,0.7654320987654321,0.5,0.4853801169590643,10,9,5,4
Nivo,SKCM,weights,21,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,22,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,23,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,24,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,25,RBF_SVM,0.9753086419753086,0.6785714285714286,0.6461988304093567,14,5,4,5
Nivo,SKCM,weights,26,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,27,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,28,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,29,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,30,RBF_SVM,0.8395061728395061,0.5714285714285714,0.5380116959064327,12,7,5,4
Nivo,SKCM,weights,31,RBF_SVM,0.9876543209876543,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,weights,32,RBF_SVM,1.0,0.6071428571428571,0.5058479532163742,15,4,7,2
Nivo,SKCM,weights,33,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,34,RBF_SVM,0.9876543209876543,0.6428571428571429,0.5614035087719298,15,4,6,3
Nivo,SKCM,weights,35,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,36,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,37,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,38,RBF_SVM,0.9629629629629629,0.6071428571428571,0.5350877192982456,14,5,6,3
Nivo,SKCM,weights,39,RBF_SVM,1.0,0.5357142857142857,0.48245614035087714,12,7,6,3
Nivo,SKCM,weights,40,RBF_SVM,0.9629629629629629,0.6428571428571429,0.5906432748538011,14,5,5,4
Nivo,SKCM,weights,41,RBF_SVM,0.8518518518518519,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,42,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,43,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,44,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,45,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,46,RBF_SVM,1.0,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,weights,47,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,48,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,weights,49,RBF_SVM,0.7901234567901234,0.6071428571428571,0.564327485380117,13,6,5,4
Nivo,SKCM,expression,0,RBF_SVM,1.0,0.6785714285714286,0.5584795321637427,17,2,7,2
Nivo,SKCM,expression,1,RBF_SVM,0.9135802469135802,0.4642857142857143,0.4298245614035088,10,9,6,3
Nivo,SKCM,expression,2,RBF_SVM,1.0,0.7142857142857143,0.6432748538011696,16,3,5,4
Nivo,SKCM,expression,3,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,4,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,5,RBF_SVM,0.9629629629629629,0.7142857142857143,0.7017543859649122,14,5,3,6
Nivo,SKCM,expression,6,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
Nivo,SKCM,expression,7,RBF_SVM,0.8765432098765432,0.5357142857142857,0.5409356725146199,10,9,4,5
Nivo,SKCM,expression,8,RBF_SVM,1.0,0.6785714285714286,0.5,19,0,9,0
