drug,tissue,feature,iter,model,Train Accuracy,Test Accuracy,Test Balanced Accuracy,Test TN,Test FP,Test FN,Test TP
Pembro,STAD,curvature,32,LinearSVM,0.8787878787878788,0.6666666666666666,0.4444444444444444,8,1,3,0
Pembro,STAD,curvature,33,LinearSVM,0.9090909090909091,0.5,0.3333333333333333,6,3,3,0
Pembro,STAD,curvature,34,LinearSVM,0.7575757575757576,0.5833333333333334,0.3888888888888889,7,2,3,0
Pembro,STAD,curvature,35,LinearSVM,0.9393939393939394,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,curvature,36,LinearSVM,0.9393939393939394,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,37,LinearSVM,0.8484848484848485,0.5,0.4444444444444444,5,4,2,1
Pembro,STAD,curvature,38,LinearSVM,0.8787878787878788,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,curvature,39,LinearSVM,0.9393939393939394,0.5833333333333334,0.3888888888888889,7,2,3,0
Pembro,STAD,curvature,40,LinearSVM,0.9090909090909091,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,41,LinearSVM,0.8787878787878788,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,42,LinearSVM,0.9090909090909091,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,curvature,43,LinearSVM,0.8787878787878788,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,curvature,44,LinearSVM,0.8787878787878788,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,curvature,45,LinearSVM,0.9393939393939394,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,curvature,46,LinearSVM,0.8181818181818182,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,curvature,47,LinearSVM,0.9393939393939394,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,curvature,48,LinearSVM,0.9696969696969697,0.6666666666666666,0.4444444444444444,8,1,3,0
Pembro,STAD,curvature,49,LinearSVM,0.8484848484848485,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,0,LinearSVM,1.0,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,weights,1,LinearSVM,1.0,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,weights,2,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,3,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,4,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,5,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,weights,6,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,weights,7,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,8,LinearSVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,9,LinearSVM,1.0,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,weights,10,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,11,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,12,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,weights,13,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,14,LinearSVM,1.0,0.5833333333333334,0.6111111111111112,5,4,1,2
Pembro,STAD,weights,15,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,16,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,17,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,18,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,19,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,20,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,21,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,22,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,23,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,24,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,weights,25,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,weights,26,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,27,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,28,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,weights,29,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,30,LinearSVM,1.0,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,weights,31,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,32,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,33,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,34,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,35,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,36,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,37,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,weights,38,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,39,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,weights,40,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,41,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,42,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,43,LinearSVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,weights,44,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,weights,45,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,weights,46,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,47,LinearSVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,48,LinearSVM,1.0,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,weights,49,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,0,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,1,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,2,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,3,LinearSVM,1.0,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,expression,4,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,5,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,6,LinearSVM,1.0,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,expression,7,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,8,LinearSVM,1.0,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,expression,9,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,10,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,11,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,12,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,13,LinearSVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,14,LinearSVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,15,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,16,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,expression,17,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,18,LinearSVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,19,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,20,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,expression,21,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,22,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,23,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,expression,24,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,expression,25,LinearSVM,1.0,0.5833333333333334,0.7222222222222222,4,5,0,3
Pembro,STAD,expression,26,LinearSVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,27,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,28,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,29,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,30,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,31,LinearSVM,1.0,0.5833333333333334,0.6111111111111112,5,4,1,2
Pembro,STAD,expression,32,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,33,LinearSVM,1.0,0.5,0.6666666666666666,3,6,0,3
Pembro,STAD,expression,34,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,expression,35,LinearSVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,expression,36,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,37,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,38,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,39,LinearSVM,1.0,0.4166666666666667,0.5,3,6,1,2
Pembro,STAD,expression,40,LinearSVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,expression,41,LinearSVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,42,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,43,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,44,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,45,LinearSVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,expression,46,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,47,LinearSVM,1.0,0.8333333333333334,0.8888888888888888,7,2,0,3
Pembro,STAD,expression,48,LinearSVM,1.0,0.75,0.8333333333333333,6,3,0,3
Pembro,STAD,expression,49,LinearSVM,1.0,0.5833333333333334,0.7222222222222222,4,5,0,3
Pembro,STAD,curvature,0,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,1,RBF_SVM,0.9090909090909091,0.6666666666666666,0.4444444444444444,8,1,3,0
Pembro,STAD,curvature,2,RBF_SVM,0.9090909090909091,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,3,RBF_SVM,1.0,0.5,0.5555555555555556,4,5,1,2
Pembro,STAD,curvature,4,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,5,RBF_SVM,0.7575757575757576,0.5833333333333334,0.6111111111111112,5,4,1,2
Pembro,STAD,curvature,6,RBF_SVM,0.9393939393939394,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,7,RBF_SVM,0.8787878787878788,0.5833333333333334,0.3888888888888889,7,2,3,0
Pembro,STAD,curvature,8,RBF_SVM,0.8484848484848485,0.5833333333333334,0.6111111111111112,5,4,1,2
Pembro,STAD,curvature,9,RBF_SVM,1.0,0.5,0.4444444444444444,5,4,2,1
Pembro,STAD,curvature,10,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,11,RBF_SVM,0.8484848484848485,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,12,RBF_SVM,0.8181818181818182,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,curvature,13,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,14,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,15,RBF_SVM,0.8787878787878788,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,curvature,16,RBF_SVM,0.9696969696969697,0.5833333333333334,0.7222222222222222,4,5,0,3
Pembro,STAD,curvature,17,RBF_SVM,0.9090909090909091,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,curvature,18,RBF_SVM,1.0,0.5833333333333334,0.7222222222222222,4,5,0,3
Pembro,STAD,curvature,19,RBF_SVM,0.9393939393939394,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,curvature,20,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,21,RBF_SVM,0.9393939393939394,0.4166666666666667,0.38888888888888884,4,5,2,1
Pembro,STAD,curvature,22,RBF_SVM,0.9090909090909091,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,23,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,24,RBF_SVM,1.0,0.6666666666666666,0.7777777777777778,5,4,0,3
Pembro,STAD,curvature,25,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,26,RBF_SVM,0.8484848484848485,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,curvature,27,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,28,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,29,RBF_SVM,1.0,0.5,0.4444444444444444,5,4,2,1
Pembro,STAD,curvature,30,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,31,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,32,RBF_SVM,1.0,0.6666666666666666,0.4444444444444444,8,1,3,0
Pembro,STAD,curvature,33,RBF_SVM,0.7878787878787878,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,34,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,35,RBF_SVM,1.0,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,curvature,36,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,37,RBF_SVM,0.8484848484848485,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,38,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,39,RBF_SVM,0.8484848484848485,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,curvature,40,RBF_SVM,0.8181818181818182,0.5833333333333334,0.7222222222222222,4,5,0,3
Pembro,STAD,curvature,41,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,42,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,43,RBF_SVM,0.8484848484848485,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,44,RBF_SVM,0.8787878787878788,0.5833333333333334,0.3888888888888889,7,2,3,0
Pembro,STAD,curvature,45,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,46,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,47,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,curvature,48,RBF_SVM,0.8181818181818182,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,curvature,49,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,weights,0,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,weights,1,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,2,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,weights,3,RBF_SVM,0.9696969696969697,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,weights,4,RBF_SVM,1.0,0.8333333333333334,0.7777777777777777,8,1,1,2
Pembro,STAD,weights,5,RBF_SVM,0.9393939393939394,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,6,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,7,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,8,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,9,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,10,RBF_SVM,1.0,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,weights,11,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,12,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,13,RBF_SVM,0.9393939393939394,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,14,RBF_SVM,0.9393939393939394,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,15,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,16,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,17,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,18,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,weights,19,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,20,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,21,RBF_SVM,1.0,0.75,0.5,9,0,3,0
Pembro,STAD,weights,22,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,weights,23,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,24,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,weights,25,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,26,RBF_SVM,0.9696969696969697,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,27,RBF_SVM,1.0,0.9166666666666666,0.9444444444444444,8,1,0,3
Pembro,STAD,weights,28,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,weights,29,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,30,RBF_SVM,0.9696969696969697,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,weights,31,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,32,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,33,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,weights,34,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,35,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,36,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,37,RBF_SVM,0.9393939393939394,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,38,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,39,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,40,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,41,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,42,RBF_SVM,0.9696969696969697,0.5833333333333334,0.6111111111111112,5,4,1,2
Pembro,STAD,weights,43,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,44,RBF_SVM,1.0,0.75,0.7222222222222222,7,2,1,2
Pembro,STAD,weights,45,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,46,RBF_SVM,0.9696969696969697,0.75,0.5,9,0,3,0
Pembro,STAD,weights,47,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,weights,48,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,weights,49,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,0,RBF_SVM,0.9696969696969697,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,1,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,2,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,3,RBF_SVM,1.0,0.6666666666666666,0.5555555555555556,7,2,2,1
Pembro,STAD,expression,4,RBF_SVM,1.0,0.5833333333333334,0.5,6,3,2,1
Pembro,STAD,expression,5,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,6,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,7,RBF_SVM,0.9696969696969697,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,8,RBF_SVM,0.9696969696969697,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,9,RBF_SVM,1.0,1.0,1.0,9,0,0,3
Pembro,STAD,expression,10,RBF_SVM,1.0,0.6666666666666666,0.4444444444444444,8,1,3,0
Pembro,STAD,expression,11,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,12,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,13,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,14,RBF_SVM,1.0,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,15,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,16,RBF_SVM,1.0,0.75,0.611111111111111,8,1,2,1
Pembro,STAD,expression,17,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,18,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,19,RBF_SVM,1.0,0.8333333333333334,0.6666666666666666,9,0,2,1
Pembro,STAD,expression,20,RBF_SVM,1.0,0.6666666666666666,0.6666666666666666,6,3,1,2
Pembro,STAD,expression,21,RBF_SVM,0.9696969696969697,0.9166666666666666,0.8333333333333333,9,0,1,2
Pembro,STAD,expression,22,RBF_SVM,0.9696969696969697,0.8333333333333334,0.6666666666666666,9,0,2,1
